,added_time,published_time,modified_time,financial_instruments,url,url_hash,source,article_type,title,sentiment_score,technological_sentiment,ecosystem_sentiment,security_sentiment
486,2025-04-15 21:51:12,,2100-01-01 00:00:00,FET,https://www.coindesk.com/markets/2025/04/15/ai-crypto-tokens-nurse-losses-as-nvidia-bearish-options-bets-cross-the-tape,2587882127,coindesk,market-impacting,AI Tokens Fall as Nvidia Put Options See Unusual Activity,-0.2,0.0,-0.2,0.0
487,2025-04-15 21:51:12,,2100-01-01 00:00:00,SEI,https://www.coindesk.com/markets/2025/04/15/ai-crypto-tokens-nurse-losses-as-nvidia-bearish-options-bets-cross-the-tape,2587882127,coindesk,market-impacting,AI Tokens Fall as Nvidia Put Options See Unusual Activity,-0.2,0.0,-0.2,0.0
488,2025-04-15 21:51:12,,2100-01-01 00:00:00,GRT,https://www.coindesk.com/markets/2025/04/15/ai-crypto-tokens-nurse-losses-as-nvidia-bearish-options-bets-cross-the-tape,2587882127,coindesk,market-impacting,AI Tokens Fall as Nvidia Put Options See Unusual Activity,-0.2,0.0,-0.2,0.0
489,2025-04-15 21:51:12,,2100-01-01 00:00:00,NVDA,https://www.coindesk.com/markets/2025/04/15/ai-crypto-tokens-nurse-losses-as-nvidia-bearish-options-bets-cross-the-tape,2587882127,coindesk,market-impacting,AI Tokens Fall as Nvidia Put Options See Unusual Activity,-0.3,0.2,0.0,0.0
490,2025-04-15 22:12:17,,2100-01-01 00:00:00,MATIC,https://www.coindesk.com/consensus-toronto-2025-coverage/2025/04/15/polygon-labs-marc-boiron-on-unifying-blockchains,1221006154,coindesk,factual,Polygon Labs CEO Marc Boiron on Unifying Web3 with AggLayer,0.8,0.9,0.8,0.7
491,2025-04-15 22:12:45,,2100-01-01 00:00:00,BTC,https://www.coindesk.com/business/2025/04/15/cleanspark-ditches-bitcoin-hodl-strategy-to-stop-dilution-via-equity-raise,2822652110,coindesk,market-impacting,CleanSpark to Sell Portion of Mined Bitcoin to Support Operations,0.2,0.0,0.5,0.0
492,2025-04-15 22:12:45,,2100-01-01 00:00:00,CLSK,https://www.coindesk.com/business/2025/04/15/cleanspark-ditches-bitcoin-hodl-strategy-to-stop-dilution-via-equity-raise,2822652110,coindesk,market-impacting,CleanSpark to Sell Portion of Mined Bitcoin to Support Operations,0.5,0.0,0.5,0.0
493,2025-04-15 22:12:45,,2100-01-01 00:00:00,COIN,https://www.coindesk.com/business/2025/04/15/cleanspark-ditches-bitcoin-hodl-strategy-to-stop-dilution-via-equity-raise,2822652110,coindesk,market-impacting,CleanSpark to Sell Portion of Mined Bitcoin to Support Operations,0.0,0.0,0.0,0.0
494,2025-04-15 22:25:14,,2100-01-01 00:00:00,BTC,https://u.today/analyst-names-critical-bitcoin-price-range,2698339666,utoday,market-impacting,Bitcoin is different now,0.2,0.0,0.5,0.0
495,2025-04-15 22:37:05,,2100-01-01 00:00:00,BTC,https://www.coindesk.com/opinion/2025/04/15/criminals-are-watching-the-doj-s-crypto-shift-so-should-we,3884246761,coindesk,opinion-based,DOJ's Crypto Enforcement Pivot: A Signal for Cybercriminals to Fill the Void,-0.5,0.2,-0.3,-0.8
496,2025-04-15 22:37:35,,2100-01-01 00:00:00,BTC,https://www.coindesk.com/business/2025/04/15/ethena-agrees-with-regulator-to-withdraw-from-german-market,2356894969,coindesk,market-impacting,Ethena to Wind Down Operations in Germany Amid Regulatory Issues,0.0,0.0,-0.5,-0.5
497,2025-04-15 22:37:35,,2100-01-01 00:00:00,ETH,https://www.coindesk.com/business/2025/04/15/ethena-agrees-with-regulator-to-withdraw-from-german-market,2356894969,coindesk,market-impacting,Ethena to Wind Down Operations in Germany Amid Regulatory Issues,0.0,0.0,-0.5,-0.5
498,2025-04-15 22:37:35,,2100-01-01 00:00:00,USDe,https://www.coindesk.com/business/2025/04/15/ethena-agrees-with-regulator-to-withdraw-from-german-market,2356894969,coindesk,market-impacting,Ethena to Wind Down Operations in Germany Amid Regulatory Issues,-0.8,-0.5,-0.8,-0.8
499,2025-04-15 22:37:35,,2100-01-01 00:00:00,ENA,https://www.coindesk.com/business/2025/04/15/ethena-agrees-with-regulator-to-withdraw-from-german-market,2356894969,coindesk,market-impacting,Ethena to Wind Down Operations in Germany Amid Regulatory Issues,-0.8,0.0,-0.5,0.0
500,2025-04-15 22:38:33,,2100-01-01 00:00:00,XRP,https://u.today/xrp-eyes-potential-rally-in-april-if-history-repeats-itself,4018108825,utoday,market-impacting,"XRP Continues to Gain Momentum in April, Historical Data Suggests Potential Price Breakout",0.8,0.5,0.8,0.5
501,2025-04-15 22:50:11,2025-04-15T14:36:47+00:00,2100-01-01 00:00:00,BTC,https://decrypt.co/314844/crypto-firm-hayvn-12-million-abu-dhabi-aml,652786572,decrypt,market-impacting,Abu Dhabi Regulator Fines Crypto Firm Hayvn Group $12.45 Million for AML Lapses,-0.5,0.0,-0.5,-1.0
502,2025-04-15 22:52:22,,2100-01-01 00:00:00,BTC,https://u.today/nearly-700000-btc-now-held-by-corporations,2073421246,utoday,market-impacting,"Corporations Now Own 688,000 Bitcoins, Representing 3.28% of Total Supply",0.8,0.5,0.9,0.5
503,2025-04-15 23:03:29,,2100-01-01 00:00:00,USDT,https://www.coindesk.com/markets/2025/04/15/stablecoin-market-could-grow-to-usd2t-by-end-2028-standard-chartered,3278893013,coindesk,market-impacting,"US Stablecoin Legislation Could Trigger 10-Fold Jump in Supply, Says Standard Chartered",0.5,0.5,0.8,0.2
504,2025-04-15 23:03:29,,2100-01-01 00:00:00,USDC,https://www.coindesk.com/markets/2025/04/15/stablecoin-market-could-grow-to-usd2t-by-end-2028-standard-chartered,3278893013,coindesk,market-impacting,"US Stablecoin Legislation Could Trigger 10-Fold Jump in Supply, Says Standard Chartered",0.6,0.6,0.9,0.4
505,2025-04-15 23:03:29,,2100-01-01 00:00:00,XRP,https://www.coindesk.com/markets/2025/04/15/stablecoin-market-could-grow-to-usd2t-by-end-2028-standard-chartered,3278893013,coindesk,market-impacting,"US Stablecoin Legislation Could Trigger 10-Fold Jump in Supply, Says Standard Chartered",0.7,0.5,0.7,0.3
506,2025-04-15 23:03:54,,2100-01-01 00:00:00,MSTR,https://www.coindesk.com/markets/2025/04/15/mstr-vs-msty-growth-or-income-a-12-month-showdown,264504732,coindesk,market-impacting,Strategy (MSTR) and YieldMax MSTR Option Income Strategy ETF (MSTY) Follow Different Paths,0.2,0.5,0.3,0.2
507,2025-04-15 23:03:54,,2100-01-01 00:00:00,BTC,https://www.coindesk.com/markets/2025/04/15/mstr-vs-msty-growth-or-income-a-12-month-showdown,264504732,coindesk,market-impacting,Strategy (MSTR) and YieldMax MSTR Option Income Strategy ETF (MSTY) Follow Different Paths,0.3,0.5,0.4,0.2
508,2025-04-15 23:03:54,,2100-01-01 00:00:00,MSTY,https://www.coindesk.com/markets/2025/04/15/mstr-vs-msty-growth-or-income-a-12-month-showdown,264504732,coindesk,market-impacting,Strategy (MSTR) and YieldMax MSTR Option Income Strategy ETF (MSTY) Follow Different Paths,-0.2,0.2,-0.1,-0.1
509,2025-04-15 23:04:37,,2100-01-01 00:00:00,ZK,https://www.coindesk.com/business/2025/04/15/zksync-admin-wallet-compromised-usd5m-stolen,1119411782,coindesk,market-impacting,"ZKsync Admin Wallet Hacked, $5 Million in ZK Tokens Stolen",-0.7,-0.8,-0.5,-0.9
510,2025-04-15 23:05:06,,2100-01-01 00:00:00,SOL,https://www.coindesk.com/markets/2025/04/15/first-spot-solana-etfs-to-hit-canadian-market-this-week,2113527573,coindesk,market-impacting,Canadian Investors to Trade Spot Solana ETFs as US Issuers Wait for Approval,0.5,0.0,0.5,0.0
511,2025-04-15 23:05:06,,2100-01-01 00:00:00,BTC,https://www.coindesk.com/markets/2025/04/15/first-spot-solana-etfs-to-hit-canadian-market-this-week,2113527573,coindesk,market-impacting,Canadian Investors to Trade Spot Solana ETFs as US Issuers Wait for Approval,0.5,0.0,0.5,0.0
512,2025-04-15 23:07:25,,2100-01-01 00:00:00,BTC,https://u.today/84-million-in-bitcoin-leaves-worlds-leading-crypto-exchange-as-volume-spikes-37,1310181312,utoday,market-impacting,"1,000 BTC Worth Over $84 Million Withdrawn from Binance Amid Rising Sentiment",0.8,0.5,0.9,0.2
513,2025-04-15 23:18:36,,2100-01-01 00:00:00,APLD,https://www.coindesk.com/markets/2025/04/15/applied-digital-tumbles-30-on-revenue-miss-plans-sale-of-cloud-computing-unit,1942013766,coindesk,market-impacting,Applied Digital Shares Plummet After Missing Q1 Revenue Expectations,-0.8,0.2,-0.4,0.0
514,2025-04-15 23:19:34,2025-04-15T14:30:00+00:00,2100-01-01 00:00:00,XRP,https://beincrypto.com/xrp-prices-rise-could-trigger-liquidations/,734885521,bein,market-impacting,"XRP Struggles to Secure Growth, Liquidations Loom",-0.5,0.0,-0.2,0.0
515,2025-04-15 23:29:33,,2100-01-01 00:00:00,XRP,https://u.today/xrp-must-get-ready-new-ethereum-eth-lifeline-just-formed-dogecoin-doge-volatility-explosion-coming,2606366880,utoday,market-impacting,"Ethereum aims upwards, Dogecoin stays volatile",-0.5,0.0,0.0,0.0
516,2025-04-15 23:29:33,,2100-01-01 00:00:00,ETH,https://u.today/xrp-must-get-ready-new-ethereum-eth-lifeline-just-formed-dogecoin-doge-volatility-explosion-coming,2606366880,utoday,market-impacting,"Ethereum aims upwards, Dogecoin stays volatile",0.5,0.0,0.0,0.0
517,2025-04-15 23:29:33,,2100-01-01 00:00:00,DOGE,https://u.today/xrp-must-get-ready-new-ethereum-eth-lifeline-just-formed-dogecoin-doge-volatility-explosion-coming,2606366880,utoday,market-impacting,"Ethereum aims upwards, Dogecoin stays volatile",0.0,0.0,0.0,0.0
518,2025-04-15 23:30:52,2025-04-15T15:19:16+00:00,2100-01-01 00:00:00,BTC,https://decrypt.co/314851/yen-surge-soaring-bond-yields-could-threaten-bitcoin-as-boj-weighs-policy-shift,1557413753,decrypt,market-impacting,"Rallying Yen and Soaring Japanese Bond Yields Send Warning Signals to Global Markets, Including Bitcoin",-0.2,0.0,-0.2,0.0
519,2025-04-15 23:31:20,2025-04-15T14:56:31+00:00,2100-01-01 00:00:00,ZK,https://beincrypto.com/zksync-hack-token-dump-embezzlement/,1515896936,bein,market-impacting,"ZKsync Hacked, $5 Million Worth of ZK Tokens Stolen, Price Tanks 15%",-0.8,0.0,-0.8,-1.0
520,2025-04-15 23:42:05,,2100-01-01 00:00:00,ZEC,https://www.coindesk.com/business/2025/04/15/binance-s-potential-zcash-delisting-met-with-dismay-from-industry-heavyweights,3439201553,coindesk,market-impacting,Binance Criticized for Considering Delisting of Zcash,-0.5,0.5,-0.5,-0.5
